,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.8615940724070472,0.8999618174875906,0.9387067973293183,0.8581818181818182,0.7382550335570469,0.6466311360362923,0.7325225057144074,0.8358633776091083,0.9392042495038093,0.8,0.7666666666666667,0.6189030193839953
0,8,0.8685386298281089,0.9047664502990963,0.9409942707700837,0.8472727272727273,0.7225806451612903,0.6181782385145188,0.7628676651553803,0.8557874762808347,0.9487072874062892,0.8,0.7547169811320754,0.6189030193839953
0,7,0.8682419959086416,0.9058164693903527,0.9437091378114709,0.850909090909091,0.717948717948718,0.6257915973316599,0.7392544049653749,0.8377609108159393,0.9362674166665037,0.8,0.7586206896551724,0.6189030193839953
0,6,0.8678759938246683,0.9053073692248949,0.9427387446251214,0.8472727272727273,0.72,0.619664125752113,0.798036417587782,0.8785578747628083,0.9591511122688707,0.8153846153846154,0.7857142857142856,0.6380004639734681
0,5,0.8677871087944296,0.9042255313732975,0.9406639539521655,0.8436363636363636,0.7305389221556886,0.6137637468732158,0.8039792292721384,0.8870967741935484,0.9702143191149584,0.8153846153846154,0.7999999999999999,0.6461580021525097
0,4,0.8626385055366477,0.9016482117856687,0.9406798295995841,0.8472727272727273,0.7105263157894737,0.6158580737744904,0.7701700041272987,0.8633776091081594,0.9565852140890201,0.7846153846153846,0.7586206896551724,0.5817404099133792
0,3,0.8723107042986071,0.9082028764159348,0.9440950485332624,0.850909090909091,0.728476821192053,0.6296398521141454,0.7651009407959473,0.8586337760910817,0.9521666113862162,0.7846153846153846,0.7500000000000001,0.5817404099133792
0,2,0.8639376960461311,0.9002163675703195,0.9386536874875768,0.850909090909091,0.7295597484276728,0.6268536525541236,0.7878234746813472,0.8709677419354839,0.9599772703003701,0.8307692307692308,0.819672131147541,0.6622255173927455
0,1,0.8651343629375055,0.9024436807941963,0.9403434730742158,0.850909090909091,0.7189542483660132,0.6244253346622518,0.7359852891032092,0.8368121442125237,0.9474318538847726,0.7846153846153846,0.75,0.6232502388407515
0,0,0.8683263810451706,0.9063892070764922,0.9444520331078138,0.8472727272727273,0.7215189873417721,0.6150514283394536,0.7490900539028233,0.8453510436432637,0.9416120333837041,0.8,0.7636363636363636,0.6097807997032771
