,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7951593720112952,0.8345090587255312,0.8738587454397672,0.7423469387755102,0.7589498806682577,0.4893592720563876,0.7262034216840407,0.8273244781783683,0.9284455346726959,0.7230769230769231,0.75,0.47525588897968785
0,8,0.7813568440324172,0.8223266347355268,0.8632964254386364,0.7525510204081632,0.7427055702917773,0.506587745077908,0.6941075877188406,0.8055028462998103,0.9168981048807799,0.7692307692307693,0.782608695652174,0.554857968328895
0,7,0.7906622846506118,0.8307345897542692,0.8708068948579265,0.7448979591836735,0.7448979591836735,0.4897959183673469,0.7105710221837531,0.8154648956356737,0.9203587690875943,0.7538461538461538,0.7714285714285716,0.5281452275692496
0,6,0.7980081758787417,0.8369429404414827,0.8758777050042236,0.7602040816326531,0.7564766839378239,0.5206521745042941,0.684449285299491,0.7950664136622391,0.9056835420249871,0.7384615384615385,0.7605633802816901,0.501633952589826
0,5,0.8023010906677762,0.8405221782590585,0.8787432658503408,0.7551020408163265,0.7473684210526316,0.5111630125684568,0.7214563419269606,0.8273244781783683,0.933192614429776,0.7230769230769231,0.7352941176470588,0.45743323311233
0,4,0.7929623856136362,0.832764993752603,0.8725676018915699,0.7551020408163265,0.7587939698492463,0.5104433083375433,0.6837262091639796,0.7969639468690702,0.9102016845741608,0.7384615384615385,0.7605633802816901,0.501633952589826
0,3,0.7908162188091101,0.8307866513952521,0.8707570839813941,0.7346938775510204,0.7636363636363637,0.4841300681702316,0.6604940330994817,0.765180265654649,0.8698664982098163,0.6923076923076923,0.7368421052631579,0.43636244840720234
0,2,0.7792405635866275,0.8202962307371929,0.8613518978877583,0.7423469387755102,0.7530562347188263,0.4865273825383944,0.7144222249285825,0.8178368121442124,0.9212513993598423,0.7538461538461538,0.7714285714285716,0.5281452275692496
0,1,0.7975920294872225,0.8368518325697628,0.8761116356523031,0.7627551020408163,0.7726161369193154,0.527498109488996,0.6946816616520961,0.8074003795066415,0.9201190973611868,0.7230769230769231,0.75,0.47525588897968785
0,0,0.8008337413131189,0.840079654310704,0.879325567308289,0.7551020408163265,0.7767441860465116,0.5200720661785805,0.6550564334903369,0.7694497153700192,0.8838429972497014,0.676923076923077,0.7123287671232876,0.38452347367357936
