,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,9,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,8,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,7,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,6,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,5,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,4,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,3,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,2,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,1,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
0,0,0.7784338625956855,0.8196584756351523,0.860883088674619,0.7397959183673469,0.7384615384615386,0.47961680702272447,0.6655835572716684,0.7770398481973436,0.8884961391230188,0.6923076923076923,0.7297297297297297,0.42261662488680585
