,Iteration,AUC_LB_test,AUC_test,AUC_UB_test,Accuracy_test,F1_test,MCC_test,AUC_LB_validation,AUC_validation,AUC_UB_validation,Accuracy_validation,F1_validation,MCC_validation
0,0,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
1,1,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
2,2,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
3,3,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
4,4,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
5,5,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
6,6,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
7,7,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
8,8,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
9,9,0.8344423181524815,0.9032258064516129,0.9720092947507443,0.7538461538461538,0.68,0.5376178501626563,0.7788165692852266,0.831724411531341,0.8846322537774555,0.7927272727272727,0.5899280575539568,0.45642808369003024
